Date,YY,MM,DD,SHO_Tidbit,pred_via_HRI,pred_via_HRO,pred_via_DB,pred_via_44029_20m,pred_via_44013,pred_via_44098,pred_via_44005,pred_via_OISST,pred_via_SHI,pred_via_44029_2m,final_value
1979-08-16,1979,8,16,NA,NA,NA,NA,NA,NA,NA,13.109247968593188,NA,NA,NA,13.109247968593188
1979-08-17,1979,8,17,NA,NA,NA,NA,NA,NA,NA,13.108154238067499,NA,NA,NA,13.108154238067499
1979-08-18,1979,8,18,NA,NA,NA,NA,NA,NA,NA,13.107076130863817,NA,NA,NA,13.107076130863817
1979-08-19,1979,8,19,NA,NA,NA,NA,NA,NA,NA,13.108936153929651,NA,NA,NA,13.108936153929651
1979-08-20,1979,8,20,NA,NA,NA,NA,NA,NA,NA,13.107388626140782,NA,NA,NA,13.107388626140782
1979-08-21,1979,8,21,NA,NA,NA,NA,NA,NA,NA,13.108107362214106,NA,NA,NA,13.108107362214106
1979-08-22,1979,8,22,NA,NA,NA,NA,NA,NA,NA,13.107513623029089,NA,NA,NA,13.107513623029089
1979-08-23,1979,8,23,NA,NA,NA,NA,NA,NA,NA,13.10701363198842,NA,NA,NA,13.10701363198842
1979-08-24,1979,8,24,NA,NA,NA,NA,NA,NA,NA,13.105716778552097,NA,NA,NA,13.105716778552097
1979-08-25,1979,8,25,NA,NA,NA,NA,NA,NA,NA,13.104826167674606,NA,NA,NA,13.104826167674606
1979-08-26,1979,8,26,NA,NA,NA,NA,NA,NA,NA,13.103951183381554,NA,NA,NA,13.103951183381554
1979-08-27,1979,8,27,NA,NA,NA,NA,NA,NA,NA,13.102935576215735,NA,NA,NA,13.102935576215735
1979-08-28,1979,8,28,NA,NA,NA,NA,NA,NA,NA,13.103409074294134,NA,NA,NA,13.103409074294134
1979-08-29,1979,8,29,NA,NA,NA,NA,NA,NA,NA,13.103029323797596,NA,NA,NA,13.103029323797596
1979-08-30,1979,8,30,NA,NA,NA,NA,NA,NA,NA,13.104685546001818,NA,NA,NA,13.104685546001818
1979-08-31,1979,8,31,NA,NA,NA,NA,NA,NA,NA,13.10813861298303,NA,NA,NA,13.10813861298303
1979-09-01,1979,9,1,NA,NA,NA,NA,NA,NA,NA,14.912646806219765,NA,NA,NA,14.912646806219765
1979-09-02,1979,9,2,NA,NA,NA,NA,NA,NA,NA,15.044413873287365,NA,NA,NA,15.044413873287365
1979-09-03,1979,9,3,NA,NA,NA,NA,NA,NA,NA,14.925097266242656,NA,NA,NA,14.925097266242656
1979-09-04,1979,9,4,NA,NA,NA,NA,NA,NA,NA,14.848319581745127,NA,NA,NA,14.848319581745127
1979-09-05,1979,9,5,NA,NA,NA,NA,NA,NA,NA,14.97593654859362,NA,NA,NA,14.97593654859362
1979-09-06,1979,9,6,NA,NA,NA,NA,NA,NA,NA,14.90613861398085,NA,NA,NA,14.90613861398085
1979-09-07,1979,9,7,NA,NA,NA,NA,NA,NA,NA,14.189574414930325,NA,NA,NA,14.189574414930325
1979-09-08,1979,9,8,NA,NA,NA,NA,NA,NA,NA,14.133457247271581,NA,NA,NA,14.133457247271581
1979-09-09,1979,9,9,NA,NA,NA,NA,NA,NA,NA,14.13241972532941,NA,NA,NA,14.13241972532941
1979-09-10,1979,9,10,NA,NA,NA,NA,NA,NA,NA,14.249661330821253,NA,NA,NA,14.249661330821253
1979-09-11,1979,9,11,NA,NA,NA,NA,NA,NA,NA,14.101293623828875,NA,NA,NA,14.101293623828875
1979-09-12,1979,9,12,NA,NA,NA,NA,NA,NA,NA,14.094301535565373,NA,NA,NA,14.094301535565373
1979-09-13,1979,9,13,NA,NA,NA,NA,NA,NA,NA,14.210234891927724,NA,NA,NA,14.210234891927724
1979-09-14,1979,9,14,NA,NA,NA,NA,NA,NA,NA,14.273524594460186,NA,NA,NA,14.273524594460186
1979-09-15,1979,9,15,NA,NA,NA,NA,NA,NA,NA,14.168733488832618,NA,NA,NA,14.168733488832618
1979-09-16,1979,9,16,NA,NA,NA,NA,NA,NA,NA,14.217497640146208,NA,NA,NA,14.217497640146208
1979-09-17,1979,9,17,NA,NA,NA,NA,NA,NA,NA,14.26626182383092,NA,NA,NA,14.26626182383092
1979-09-18,1979,9,18,NA,NA,NA,NA,NA,NA,NA,14.223722911244082,NA,NA,NA,14.223722911244082
1979-09-19,1979,9,19,NA,NA,NA,NA,NA,NA,NA,14.157320578142855,NA,NA,NA,14.157320578142855
1979-09-20,1979,9,20,NA,NA,NA,NA,NA,NA,NA,14.020365821681624,NA,NA,NA,14.020365821681624
1979-09-21,1979,9,21,NA,NA,NA,NA,NA,NA,NA,13.99338989012263,NA,NA,NA,13.99338989012263
1979-09-22,1979,9,22,NA,NA,NA,NA,NA,NA,NA,14.116856674579141,NA,NA,NA,14.116856674579141
1979-09-23,1979,9,23,NA,NA,NA,NA,NA,NA,NA,13.999615138809723,NA,NA,NA,13.999615138809723
1979-09-24,1979,9,24,NA,NA,NA,NA,NA,NA,NA,14.061867262128029,NA,NA,NA,14.061867262128029
1979-09-25,1979,9,25,NA,NA,NA,NA,NA,NA,NA,14.21542260124204,NA,NA,NA,14.21542260124204
1979-09-26,1979,9,26,NA,NA,NA,NA,NA,NA,NA,14.218535231810801,NA,NA,NA,14.218535231810801
1979-09-27,1979,9,27,NA,NA,NA,NA,NA,NA,NA,14.113744076381503,NA,NA,NA,14.113744076381503
1979-09-28,1979,9,28,NA,NA,NA,NA,NA,NA,NA,14.305688245293847,NA,NA,NA,14.305688245293847
1979-09-29,1979,9,29,NA,NA,NA,NA,NA,NA,NA,14.317101116142227,NA,NA,NA,14.317101116142227
1979-09-30,1979,9,30,NA,NA,NA,NA,NA,NA,NA,14.296350375998335,NA,NA,NA,14.296350375998335
1979-10-01,1979,10,1,NA,NA,NA,NA,NA,NA,NA,15.802321751427852,NA,NA,NA,15.802321751427852
1979-10-02,1979,10,2,NA,NA,NA,NA,NA,NA,NA,16.024344730303348,NA,NA,NA,16.024344730303348
1979-10-03,1979,10,3,NA,NA,NA,NA,NA,NA,NA,16.105080427683983,NA,NA,NA,16.105080427683983
1979-10-04,1979,10,4,NA,NA,NA,NA,NA,NA,NA,15.830579380178014,NA,NA,NA,15.830579380178014
1979-10-05,1979,10,5,NA,NA,NA,NA,NA,NA,NA,15.516412660651106,NA,NA,NA,15.516412660651106
1979-10-06,1979,10,6,NA,NA,NA,NA,NA,NA,NA,15.116069592855709,NA,NA,NA,15.116069592855709
1979-10-07,1979,10,7,NA,NA,NA,NA,NA,NA,NA,14.591288470578878,NA,NA,NA,14.591288470578878
1979-10-08,1979,10,8,NA,NA,NA,NA,NA,NA,NA,14.171463311174152,NA,NA,NA,14.171463311174152
1979-10-09,1979,10,9,NA,NA,NA,NA,NA,NA,NA,13.497321188465055,NA,NA,NA,13.497321188465055
1979-10-10,1979,10,10,NA,NA,NA,NA,NA,NA,NA,13.255114464477376,NA,NA,NA,13.255114464477376
1979-10-11,1979,10,11,NA,NA,NA,NA,NA,NA,NA,12.936209038213535,NA,NA,NA,12.936209038213535
1979-10-12,1979,10,12,NA,NA,NA,NA,NA,NA,NA,12.750517126065803,NA,NA,NA,12.750517126065803
1979-10-13,1979,10,13,NA,NA,NA,NA,NA,NA,NA,12.602309727195083,NA,NA,NA,12.602309727195083
1979-10-14,1979,10,14,NA,NA,NA,NA,NA,NA,NA,12.431611699801962,NA,NA,NA,12.431611699801962
1979-10-15,1979,10,15,NA,NA,NA,NA,NA,NA,NA,12.217662497993485,NA,NA,NA,12.217662497993485
1979-10-16,1979,10,16,NA,NA,NA,NA,NA,NA,NA,12.031970430833454,NA,NA,NA,12.031970430833454
1979-10-17,1979,10,17,NA,NA,NA,NA,NA,NA,NA,12.145000277343534,NA,NA,NA,12.145000277343534
1979-10-18,1979,10,18,NA,NA,NA,NA,NA,NA,NA,12.53253121011266,NA,NA,NA,12.53253121011266
1979-10-19,1979,10,19,NA,NA,NA,NA,NA,NA,NA,12.976576828774236,NA,NA,NA,12.976576828774236
1979-10-20,1979,10,20,NA,NA,NA,NA,NA,NA,NA,13.081533169488832,NA,NA,NA,13.081533169488832
1979-10-21,1979,10,21,NA,NA,NA,NA,NA,NA,NA,12.334728874571125,NA,NA,NA,12.334728874571125
1979-10-22,1979,10,22,NA,NA,NA,NA,NA,NA,NA,12.169221085378068,NA,NA,NA,12.169221085378068
1979-10-23,1979,10,23,NA,NA,NA,NA,NA,NA,NA,12.714186253103417,NA,NA,NA,12.714186253103417
1979-10-24,1979,10,24,NA,NA,NA,NA,NA,NA,NA,12.964466444133508,NA,NA,NA,12.964466444133508
1979-10-25,1979,10,25,NA,NA,NA,NA,NA,NA,NA,12.278214062731177,NA,NA,NA,12.278214062731177
1979-10-26,1979,10,26,NA,NA,NA,NA,NA,NA,NA,11.959308636467336,NA,NA,NA,11.959308636467336
1979-10-27,1979,10,27,NA,NA,NA,NA,NA,NA,NA,11.874536186188958,NA,NA,NA,11.874536186188958
1979-10-28,1979,10,28,NA,NA,NA,NA,NA,NA,NA,11.482968733040545,NA,NA,NA,11.482968733040545
1979-10-29,1979,10,29,NA,NA,NA,NA,NA,NA,NA,11.353791787745065,NA,NA,NA,11.353791787745065
1979-10-30,1979,10,30,NA,NA,NA,NA,NA,NA,NA,11.16406303550517,NA,NA,NA,11.16406303550517
1979-10-31,1979,10,31,NA,NA,NA,NA,NA,NA,NA,11.22865170191829,NA,NA,NA,11.22865170191829
1979-11-01,1979,11,1,NA,NA,NA,NA,NA,NA,NA,10.646654227370963,NA,NA,NA,10.646654227370963
1979-11-02,1979,11,2,NA,NA,NA,NA,NA,NA,NA,10.676009098605284,NA,NA,NA,10.676009098605284
1979-11-03,1979,11,3,NA,NA,NA,NA,NA,NA,NA,10.902462357076796,NA,NA,NA,10.902462357076796
1979-11-04,1979,11,4,NA,NA,NA,NA,NA,NA,NA,11.07439903071874,NA,NA,NA,11.07439903071874
1979-11-05,1979,11,5,NA,NA,NA,NA,NA,NA,NA,11.057624578472604,NA,NA,NA,11.057624578472604
1979-11-06,1979,11,6,NA,NA,NA,NA,NA,NA,NA,10.514465256124009,NA,NA,NA,10.514465256124009
1979-11-07,1979,11,7,NA,NA,NA,NA,NA,NA,NA,10.671815427672387,NA,NA,NA,10.671815427672387
1979-11-08,1979,11,8,NA,NA,NA,NA,NA,NA,NA,10.705364090614623,NA,NA,NA,10.705364090614623
1979-11-09,1979,11,9,NA,NA,NA,NA,NA,NA,NA,10.45374935003331,NA,NA,NA,10.45374935003331
1979-11-10,1979,11,10,NA,NA,NA,NA,NA,NA,NA,10.378265155318534,NA,NA,NA,10.378265155318534
1979-11-11,1979,11,11,NA,NA,NA,NA,NA,NA,NA,10.600524622082132,NA,NA,NA,10.600524622082132
1979-11-12,1979,11,12,NA,NA,NA,NA,NA,NA,NA,10.852139282146764,NA,NA,NA,10.852139282146764
1979-11-13,1979,11,13,NA,NA,NA,NA,NA,NA,NA,10.676009138863623,NA,NA,NA,10.676009138863623
1979-11-14,1979,11,14,NA,NA,NA,NA,NA,NA,NA,10.6340735265744,NA,NA,NA,10.6340735265744
1979-11-15,1979,11,15,NA,NA,NA,NA,NA,NA,NA,10.383983671234963,NA,NA,NA,10.383983671234963
1979-11-16,1979,11,16,NA,NA,NA,NA,NA,NA,NA,10.021810865688051,NA,NA,NA,10.021810865688051
1979-11-17,1979,11,17,NA,NA,NA,NA,NA,NA,NA,9.849874473854483,NA,NA,NA,9.849874473854483
1979-11-18,1979,11,18,NA,NA,NA,NA,NA,NA,NA,9.749228605802797,NA,NA,NA,9.749228605802797
1979-11-19,1979,11,19,NA,NA,NA,NA,NA,NA,NA,9.573098422261314,NA,NA,NA,9.573098422261314
1979-11-20,1979,11,20,NA,NA,NA,NA,NA,NA,NA,9.45567825595164,NA,NA,NA,9.45567825595164
1979-11-21,1979,11,21,NA,NA,NA,NA,NA,NA,NA,9.636002318762921,NA,NA,NA,9.636002318762921
1979-11-22,1979,11,22,NA,NA,NA,NA,NA,NA,NA,9.547936861647754,NA,NA,NA,9.547936861647754
1979-11-23,1979,11,23,NA,NA,NA,NA,NA,NA,NA,9.438903724195285,NA,NA,NA,9.438903724195285
1979-11-24,1979,11,24,NA,NA,NA,NA,NA,NA,NA,9.42632302541164,NA,NA,NA,9.42632302541164
1979-11-25,1979,11,25,NA,NA,NA,NA,NA,NA,NA,9.485033327471196,NA,NA,NA,9.485033327471196
1979-11-26,1979,11,26,NA,NA,NA,NA,NA,NA,NA,9.560517640948076,NA,NA,NA,9.560517640948076
1979-11-27,1979,11,27,NA,NA,NA,NA,NA,NA,NA,9.480839533750366,NA,NA,NA,9.480839533750366
1979-11-28,1979,11,28,NA,NA,NA,NA,NA,NA,NA,9.451484623264164,NA,NA,NA,9.451484623264164
1979-11-29,1979,11,29,NA,NA,NA,NA,NA,NA,NA,9.485033046669281,NA,NA,NA,9.485033046669281
1979-11-30,1979,11,30,NA,NA,NA,NA,NA,NA,NA,9.29632224184146,NA,NA,NA,9.29632224184146
1979-12-01,1979,12,1,NA,NA,NA,NA,NA,NA,NA,8.25257526343517,NA,NA,NA,8.25257526343517
1979-12-02,1979,12,2,NA,NA,NA,NA,NA,NA,NA,8.387402390911427,NA,NA,NA,8.387402390911427
1979-12-03,1979,12,3,NA,NA,NA,NA,NA,NA,NA,8.271172226418548,NA,NA,NA,8.271172226418548
1979-12-04,1979,12,4,NA,NA,NA,NA,NA,NA,NA,7.903884369380433,NA,NA,NA,7.903884369380433
1979-12-05,1979,12,5,NA,NA,NA,NA,NA,NA,NA,7.685371461921176,NA,NA,NA,7.685371461921176
1979-12-06,1979,12,6,NA,NA,NA,NA,NA,NA,NA,7.587737817434758,NA,NA,NA,7.587737817434758
1979-12-07,1979,12,7,NA,NA,NA,NA,NA,NA,NA,7.564491712454801,NA,NA,NA,7.564491712454801
1979-12-08,1979,12,8,NA,NA,NA,NA,NA,NA,NA,7.634230157944545,NA,NA,NA,7.634230157944545
1979-12-09,1979,12,9,NA,NA,NA,NA,NA,NA,NA,7.373874183637765,NA,NA,NA,7.373874183637765
1979-12-10,1979,12,10,NA,NA,NA,NA,NA,NA,NA,7.429664674243414,NA,NA,NA,7.429664674243414
1979-12-11,1979,12,11,NA,NA,NA,NA,NA,NA,NA,7.355277353435884,NA,NA,NA,7.355277353435884
1979-12-12,1979,12,12,NA,NA,NA,NA,NA,NA,NA,7.476156792706838,NA,NA,NA,7.476156792706838
1979-12-13,1979,12,13,NA,NA,NA,NA,NA,NA,NA,7.425419663319324,NA,NA,NA,7.425419663319324
1979-12-14,1979,12,14,NA,NA,NA,NA,NA,NA,NA,7.201853528539237,NA,NA,NA,7.201853528539237
1979-12-15,1979,12,15,NA,NA,NA,NA,NA,NA,NA,7.0112356013777255,NA,NA,NA,7.0112356013777255
1979-12-16,1979,12,16,NA,NA,NA,NA,NA,NA,NA,7.0065861938181575,NA,NA,NA,7.0065861938181575
1979-12-17,1979,12,17,NA,NA,NA,NA,NA,NA,NA,7.022757658479245,NA,NA,NA,7.022757658479245
1979-12-18,1979,12,18,NA,NA,NA,NA,NA,NA,NA,6.7043878623195665,NA,NA,NA,6.7043878623195665
1979-12-19,1979,12,19,NA,NA,NA,NA,NA,NA,NA,6.448681118158427,NA,NA,NA,6.448681118158427
1979-12-20,1979,12,20,NA,NA,NA,NA,NA,NA,NA,6.416136665584085,NA,NA,NA,6.416136665584085
1979-12-21,1979,12,21,NA,NA,NA,NA,NA,NA,NA,6.471927155073923,NA,NA,NA,6.471927155073923
1979-12-22,1979,12,22,NA,NA,NA,NA,NA,NA,NA,6.467277948360309,NA,NA,NA,6.467277948360309
1979-12-23,1979,12,23,NA,NA,NA,NA,NA,NA,NA,6.47192717739014,NA,NA,NA,6.47192717739014
1979-12-24,1979,12,24,NA,NA,NA,NA,NA,NA,NA,6.499822422135057,NA,NA,NA,6.499822422135057
1979-12-25,1979,12,25,NA,NA,NA,NA,NA,NA,NA,6.564911394232393,NA,NA,NA,6.564911394232393
1979-12-26,1979,12,26,NA,NA,NA,NA,NA,NA,NA,6.685790811187132,NA,NA,NA,6.685790811187132
1979-12-27,1979,12,27,NA,NA,NA,NA,NA,NA,NA,6.630000720041772,NA,NA,NA,6.630000720041772
1979-12-28,1979,12,28,NA,NA,NA,NA,NA,NA,NA,6.695089358511661,NA,NA,NA,6.695089358511661
1979-12-29,1979,12,29,NA,NA,NA,NA,NA,NA,NA,6.63000049799541,NA,NA,NA,6.63000049799541
1979-12-30,1979,12,30,NA,NA,NA,NA,NA,NA,NA,6.457979621966333,NA,NA,NA,6.457979621966333
1979-12-31,1979,12,31,NA,NA,NA,NA,NA,NA,NA,6.313853946049737,NA,NA,NA,6.313853946049737
1980-01-01,1980,1,1,NA,NA,NA,NA,NA,NA,NA,5.466782678749352,NA,NA,NA,5.466782678749352
1980-01-02,1980,1,2,NA,NA,NA,NA,NA,NA,NA,5.479062655673911,NA,NA,NA,5.479062655673911
1980-01-03,1980,1,3,NA,NA,NA,NA,NA,NA,NA,5.538523041274718,NA,NA,NA,5.538523041274718
1980-01-04,1980,1,4,NA,NA,NA,NA,NA,NA,NA,5.325456573122787,NA,NA,NA,5.325456573122787
1980-01-05,1980,1,5,NA,NA,NA,NA,NA,NA,NA,5.330411597724545,NA,NA,NA,5.330411597724545
1980-01-06,1980,1,6,NA,NA,NA,NA,NA,NA,NA,5.186715894976469,NA,NA,NA,5.186715894976469
1980-01-07,1980,1,7,NA,NA,NA,NA,NA,NA,NA,5.062840288257004,NA,NA,NA,5.062840288257004
1980-01-08,1980,1,8,NA,NA,NA,NA,NA,NA,NA,5.330411597724545,NA,NA,NA,5.330411597724545
1980-01-09,1980,1,9,NA,NA,NA,NA,NA,NA,NA,5.181760870374712,NA,NA,NA,5.181760870374712
1980-01-10,1980,1,10,NA,NA,NA,NA,NA,NA,NA,5.137165652526523,NA,NA,NA,5.137165652526523
1980-01-11,1980,1,11,NA,NA,NA,NA,NA,NA,NA,5.340321787254478,NA,NA,NA,5.340321787254478
1980-01-12,1980,1,12,NA,NA,NA,NA,NA,NA,NA,5.419602364020454,NA,NA,NA,5.419602364020454
1980-01-13,1980,1,13,NA,NA,NA,NA,NA,NA,NA,5.142120677128281,NA,NA,NA,5.142120677128281
1980-01-14,1980,1,14,NA,NA,NA,NA,NA,NA,NA,5.196625942990774,NA,NA,NA,5.196625942990774
1980-01-15,1980,1,15,NA,NA,NA,NA,NA,NA,NA,5.261041258056782,NA,NA,NA,5.261041258056782
1980-01-16,1980,1,16,NA,NA,NA,NA,NA,NA,NA,5.117345555308704,NA,NA,NA,5.117345555308704
1980-01-17,1980,1,17,NA,NA,NA,NA,NA,NA,NA,5.156985749744344,NA,NA,NA,5.156985749744344
1980-01-18,1980,1,18,NA,NA,NA,NA,NA,NA,NA,5.156985749744344,NA,NA,NA,5.156985749744344
1980-01-19,1980,1,19,NA,NA,NA,NA,NA,NA,NA,5.166895797758649,NA,NA,NA,5.166895797758649
1980-01-20,1980,1,20,NA,NA,NA,NA,NA,NA,NA,5.137165652526523,NA,NA,NA,5.137165652526523
1980-01-21,1980,1,21,NA,NA,NA,NA,NA,NA,NA,5.043020192228392,NA,NA,NA,5.043020192228392
1980-01-22,1980,1,22,NA,NA,NA,NA,NA,NA,NA,4.91914439642502,NA,NA,NA,4.91914439642502
1980-01-23,1980,1,23,NA,NA,NA,NA,NA,NA,NA,4.621842636099167,NA,NA,NA,4.621842636099167
1980-01-24,1980,1,24,NA,NA,NA,NA,NA,NA,NA,4.567337297695049,NA,NA,NA,4.567337297695049
1980-01-25,1980,1,25,NA,NA,NA,NA,NA,NA,NA,4.552472225078986,NA,NA,NA,4.552472225078986
1980-01-26,1980,1,26,NA,NA,NA,NA,NA,NA,NA,4.527697104448617,NA,NA,NA,4.527697104448617
1980-01-27,1980,1,27,NA,NA,NA,NA,NA,NA,NA,4.527697104448617,NA,NA,NA,4.527697104448617
1980-01-28,1980,1,28,NA,NA,NA,NA,NA,NA,NA,4.4385066675630345,NA,NA,NA,4.4385066675630345
1980-01-29,1980,1,29,NA,NA,NA,NA,NA,NA,NA,4.260125416813265,NA,NA,NA,4.260125416813265
1980-01-30,1980,1,30,NA,NA,NA,NA,NA,NA,NA,4.131294597597346,NA,NA,NA,4.131294597597346
1980-01-31,1980,1,31,NA,NA,NA,NA,NA,NA,NA,3.9132734378216063,NA,NA,NA,3.9132734378216063
1980-02-01,1980,2,1,NA,NA,NA,NA,NA,NA,NA,3.660637232945727,NA,NA,NA,3.660637232945727
1980-02-02,1980,2,2,NA,NA,NA,NA,NA,NA,NA,3.8206558086510904,NA,NA,NA,3.8206558086510904
1980-02-03,1980,2,3,NA,NA,NA,NA,NA,NA,NA,3.940669891865902,NA,NA,NA,3.940669891865902
1980-02-04,1980,2,4,NA,NA,NA,NA,NA,NA,NA,3.827929374402305,NA,NA,NA,3.827929374402305
1980-02-05,1980,2,5,NA,NA,NA,NA,NA,NA,NA,3.7406464780297983,NA,NA,NA,3.7406464780297983
1980-02-06,1980,2,6,NA,NA,NA,NA,NA,NA,NA,3.366057563846323,NA,NA,NA,3.366057563846323
1980-02-07,1980,2,7,NA,NA,NA,NA,NA,NA,NA,3.2605906994168135,NA,NA,NA,3.2605906994168135
1980-02-08,1980,2,8,NA,NA,NA,NA,NA,NA,NA,3.3787071455429816,NA,NA,NA,3.3787071455429816
1980-02-09,1980,2,9,NA,NA,NA,NA,NA,NA,NA,3.50425545800896,NA,NA,NA,3.50425545800896
1980-02-10,1980,2,10,NA,NA,NA,NA,NA,NA,NA,3.4424301809818925,NA,NA,NA,3.4424301809818925
1980-02-11,1980,2,11,NA,NA,NA,NA,NA,NA,NA,3.3696943122451932,NA,NA,NA,3.3696943122451932
1980-02-12,1980,2,12,NA,NA,NA,NA,NA,NA,NA,3.129666319508492,NA,NA,NA,3.129666319508492
1980-02-13,1980,2,13,NA,NA,NA,NA,NA,NA,NA,2.8496338168246647,NA,NA,NA,2.8496338168246647
1980-02-14,1980,2,14,NA,NA,NA,NA,NA,NA,NA,2.94055349650919,NA,NA,NA,2.94055349650919
1980-02-15,1980,2,15,NA,NA,NA,NA,NA,NA,NA,2.9769214657906913,NA,NA,NA,2.9769214657906913
1980-02-16,1980,2,16,NA,NA,NA,NA,NA,NA,NA,2.8500165496187426,NA,NA,NA,2.8500165496187426
1980-02-17,1980,2,17,NA,NA,NA,NA,NA,NA,NA,3.053293996516214,NA,NA,NA,3.053293996516214
1980-02-18,1980,2,18,NA,NA,NA,NA,NA,NA,NA,2.984036925594123,NA,NA,NA,2.984036925594123
1980-02-19,1980,2,19,NA,NA,NA,NA,NA,NA,NA,2.933279948214553,NA,NA,NA,2.933279948214553
1980-02-20,1980,2,20,NA,NA,NA,NA,NA,NA,NA,2.8059923682019967,NA,NA,NA,2.8059923682019967
1980-02-21,1980,2,21,NA,NA,NA,NA,NA,NA,NA,2.649610662218704,NA,NA,NA,2.649610662218704
1980-02-22,1980,2,22,NA,NA,NA,NA,NA,NA,NA,2.5623278173430966,NA,NA,NA,2.5623278173430966
1980-02-23,1980,2,23,NA,NA,NA,NA,NA,NA,NA,2.827813170195091,NA,NA,NA,2.827813170195091
1980-02-24,1980,2,24,NA,NA,NA,NA,NA,NA,NA,2.7696245027871207,NA,NA,NA,2.7696245027871207
1980-02-25,1980,2,25,NA,NA,NA,NA,NA,NA,NA,2.9296431299893797,NA,NA,NA,2.9296431299893797
1980-02-26,1980,2,26,NA,NA,NA,NA,NA,NA,NA,2.958737498606517,NA,NA,NA,2.958737498606517
1980-02-27,1980,2,27,NA,NA,NA,NA,NA,NA,NA,2.6859785625467323,NA,NA,NA,2.6859785625467323
1980-02-28,1980,2,28,NA,NA,NA,NA,NA,NA,NA,2.5986957002145497,NA,NA,NA,2.5986957002145497
1980-02-29,1980,2,29,NA,NA,NA,NA,NA,NA,NA,2.6277899640922335,NA,NA,NA,2.6277899640922335
1980-03-01,1980,3,1,NA,NA,NA,NA,NA,NA,NA,4.064948110276906,NA,NA,NA,4.064948110276906
1980-03-02,1980,3,2,NA,NA,NA,NA,NA,NA,NA,3.9162582912170656,NA,NA,NA,3.9162582912170656
1980-03-03,1980,3,3,NA,NA,NA,NA,NA,NA,NA,3.625821314402856,NA,NA,NA,3.625821314402856
1980-03-04,1980,3,4,NA,NA,NA,NA,NA,NA,NA,3.4528320817707443,NA,NA,NA,3.4528320817707443
1980-03-05,1980,3,5,NA,NA,NA,NA,NA,NA,NA,3.3951688988362805,NA,NA,NA,3.3951688988362805
1980-03-06,1980,3,6,NA,NA,NA,NA,NA,NA,NA,3.5238019981417645,NA,NA,NA,3.5238019981417645
1980-03-07,1980,3,7,NA,NA,NA,NA,NA,NA,NA,3.5903363359908997,NA,NA,NA,3.5903363359908997
1980-03-08,1980,3,8,NA,NA,NA,NA,NA,NA,NA,3.665741955436127,NA,NA,NA,3.665741955436127
1980-03-09,1980,3,9,NA,NA,NA,NA,NA,NA,NA,3.577029518454911,NA,NA,NA,3.577029518454911
1980-03-10,1980,3,10,NA,NA,NA,NA,NA,NA,NA,3.8699735195024694,NA,NA,NA,3.8699735195024694
1980-03-11,1980,3,11,NA,NA,NA,NA,NA,NA,NA,4.17545296321079,NA,NA,NA,4.17545296321079
1980-03-12,1980,3,12,NA,NA,NA,NA,NA,NA,NA,4.424233814638818,NA,NA,NA,4.424233814638818
1980-03-13,1980,3,13,NA,NA,NA,NA,NA,NA,NA,4.322214349340762,NA,NA,NA,4.322214349340762
1980-03-14,1980,3,14,NA,NA,NA,NA,NA,NA,NA,4.313343046453675,NA,NA,NA,4.313343046453675
1980-03-15,1980,3,15,NA,NA,NA,NA,NA,NA,NA,4.419798194599492,NA,NA,NA,4.419798194599492
1980-03-16,1980,3,16,NA,NA,NA,NA,NA,NA,NA,4.388748751062883,NA,NA,NA,4.388748751062883
1980-03-17,1980,3,17,NA,NA,NA,NA,NA,NA,NA,4.428669370805159,NA,NA,NA,4.428669370805159
1980-03-18,1980,3,18,NA,NA,NA,NA,NA,NA,NA,4.495203729945288,NA,NA,NA,4.495203729945288
1980-03-19,1980,3,19,NA,NA,NA,NA,NA,NA,NA,4.44641191270635,NA,NA,NA,4.44641191270635
1980-03-20,1980,3,20,NA,NA,NA,NA,NA,NA,NA,4.504074968959392,NA,NA,NA,4.504074968959392
1980-03-21,1980,3,21,NA,NA,NA,NA,NA,NA,NA,4.428669434678144,NA,NA,NA,4.428669434678144
1980-03-22,1980,3,22,NA,NA,NA,NA,NA,NA,NA,4.384313004342137,NA,NA,NA,4.384313004342137
1980-03-23,1980,3,23,NA,NA,NA,NA,NA,NA,NA,4.215759179903952,NA,NA,NA,4.215759179903952
1980-03-24,1980,3,24,NA,NA,NA,NA,NA,NA,NA,4.286729180374403,NA,NA,NA,4.286729180374403
1980-03-25,1980,3,25,NA,NA,NA,NA,NA,NA,NA,4.4109269130034,NA,NA,NA,4.4109269130034
1980-03-26,1980,3,26,NA,NA,NA,NA,NA,NA,NA,4.428669434678144,NA,NA,NA,4.428669434678144
1980-03-27,1980,3,27,NA,NA,NA,NA,NA,NA,NA,4.419798194599492,NA,NA,NA,4.419798194599492
1980-03-28,1980,3,28,NA,NA,NA,NA,NA,NA,NA,4.437540420329407,NA,NA,NA,4.437540420329407
1980-03-29,1980,3,29,NA,NA,NA,NA,NA,NA,NA,4.441976208567594,NA,NA,NA,4.441976208567594
1980-03-30,1980,3,30,NA,NA,NA,NA,NA,NA,NA,4.433104821581077,NA,NA,NA,4.433104821581077
1980-03-31,1980,3,31,NA,NA,NA,NA,NA,NA,NA,4.508510546416729,NA,NA,NA,4.508510546416729
1980-04-01,1980,4,1,NA,NA,NA,NA,NA,NA,NA,5.919926167533317,NA,NA,NA,5.919926167533317
